IdLogement,ValeurFonciere,TypeLocal,SurfaceBatie,SurfaceTerrain,NbPieces
l_26330,410000.0,Appartement,67,,3
l_26331,413000.0,Appartement,62,,3
l_26332,146500.0,Appartement,32,,2
l_26333,174200.0,Appartement,45,,2
l_26334,255000.0,Appartement,46,,2
l_26337,375000.0,Appartement,84,,4
l_26338,259000.0,Appartement,50,,2
l_26339,242500.0,Appartement,51,,2
l_26340,730000.0,Appartement,91,,4
l_26341,339300.0,Appartement,40,,3
l_26342,495800.0,Appartement,83,,4
l_26343,193000.0,Appartement,28,,1
l_26344,575000.0,Appartement,166,,7
l_26347,339500.0,Appartement,63,,3
l_26348,348490.0,Appartement,74,,3
l_26349,387500.0,Appartement,80,,4
l_26350,275000.0,Appartement,60,,4
l_26352,134000.0,Appartement,38,,2
l_26353,179816.0,Appartement,69,,3
l_26354,267500.0,Appartement,35,,2
l_26357,590000.0,Appartement,92,,4
l_26358,735000.0,Appartement,86,,3
l_26359,452000.0,Appartement,76,,4
l_26360,327500.0,Appartement,60,,3
l_26361,186473.0,Appartement,38,,2
l_26362,597000.0,Appartement,84,,4
l_26363,116000.0,Appartement,20,,2
l_26364,144231.0,Appartement,17,,1
l_26366,80874.0,Appartement,21,,1
l_26367,345000.0,Appartement,57,,3
l_26368,340000.0,Maison,58,,3
l_26369,265000.0,Appartement,33,,2
l_26370,192000.0,Appartement,31,,2
l_26371,480000.0,Appartement,88,,2
l_26372,225000.0,Appartement,38,,3
l_26373,791000.0,Appartement,80,,4
l_26374,206000.0,Appartement,32,,1
l_26375,380000.0,Appartement,69,,3
l_26377,369350.0,Appartement,76,,3
l_26378,274441.0,Appartement,55,,2
l_26379,390409.0,Appartement,57,,5
l_26380,160000.0,Appartement,34,,2
l_26381,415000.0,Appartement,65,,3
l_26383,204000.0,Appartement,40,,2
l_26384,265000.0,Appartement,47,,3
l_26385,180100.0,Appartement,30,,1
l_26386,360500.0,Appartement,68,,3
l_26387,365000.0,Appartement,44,,2
l_26388,180000.0,Appartement,54,,2
l_26389,300000.0,Appartement,37,,2
l_26390,480000.0,Appartement,81,,3
l_26391,174000.0,Appartement,33,,2
l_26392,86200.0,Appartement,15,,1
l_26393,152823.5,Appartement,36,,1
l_26395,298260.0,Appartement,58,,2
l_26396,277000.0,Appartement,59,,3
l_26397,599000.0,Appartement,73,,3
l_26398,522000.0,Appartement,73,,3
l_26399,307400.0,Appartement,58,,4
l_26400,175000.0,Appartement,1,,1
l_26401,549000.0,Appartement,88,,3
l_26402,413250.0,Appartement,112,,5
l_26403,344550.0,Appartement,62,,3
l_26404,465000.0,Appartement,53,,3
l_26407,127000.0,Appartement,53,,2
l_26408,170000.0,Appartement,52,,2
l_26409,89000.0,Appartement,18,,1
l_26410,195000.0,Appartement,20,,1
l_26412,468147.0,Maison,73,,4
l_26413,289000.0,Appartement,66,,3
l_26414,438400.0,Appartement,81,,4
l_26415,200000.0,Appartement,47,,2
l_26416,390000.0,Appartement,50,,3
l_26417,240000.0,Appartement,29,,1
l_26418,830000.0,Appartement,95,,4
l_26419,286600.0,Appartement,91,,4
l_26422,520000.0,Appartement,97,,4
l_26423,273680.0,Appartement,68,,4
l_26424,388000.0,Appartement,65,,3
l_26425,514500.0,Appartement,89,,5
l_26426,260000.0,Appartement,28,,2
l_26427,200300.0,Appartement,31,,2
l_26428,261000.0,Appartement,47,,2
l_26429,179000.0,Appartement,54,,3
l_26430,303500.0,Appartement,55,,3
l_26431,182400.0,Appartement,25,,1
l_26433,328200.0,Appartement,45,,2
l_26434,321000.0,Appartement,52,,2
l_26435,299000.0,Appartement,54,,2
l_26436,243000.0,Appartement,52,,3
l_26437,345000.0,Appartement,47,,3
l_26439,332000.0,Appartement,80,,4
l_26440,385000.0,Appartement,79,,4
l_26441,146600.0,Appartement,20,,1
l_26443,294000.0,Appartement,100,,5
l_26444,869500.0,Appartement,98,,4
l_26445,698250.0,Maison,104,,5
l_26446,259500.0,Appartement,52,,2
l_26447,195000.0,Appartement,42,,3
l_26448,245000.0,Appartement,50,,2
l_26449,250000.0,Appartement,76,,4
l_26450,130000.0,Appartement,22,,1
l_26451,128000.0,Appartement,21,,1
l_26452,285000.0,Appartement,52,,3
l_26453,270845.0,Appartement,40,,2
l_26454,240566.0,Appartement,54,,2
l_26455,275000.0,Appartement,36,,2
l_26457,251000.0,Appartement,45,,2
l_26458,120000.0,Appartement,20,,2
l_26460,252500.0,Appartement,53,,3
l_26461,235000.0,Appartement,30,,2
l_26462,283000.0,Appartement,56,,3
l_26464,126000.0,Appartement,25,,2
l_26465,159000.0,Appartement,41,,2
l_26466,355000.0,Appartement,62,,3
l_26467,383060.4,Appartement,21,,1
l_26468,395000.0,Appartement,65,,4
l_26469,175000.0,Appartement,35,,2
l_26470,24000.0,Appartement,12,,1
l_26471,295000.0,Appartement,40,,2
l_26472,430000.0,Appartement,69,,4
l_26473,264000.0,Appartement,94,,5
l_26474,275000.0,Appartement,75,,3
l_26476,276500.0,Appartement,32,,3
l_26477,540000.0,Appartement,106,,3
l_26478,209000.0,Appartement,97,,4
l_26481,233850.0,Appartement,43,,2
l_26483,400000.0,Appartement,61,,3
l_26485,212000.0,Appartement,48,,3
l_26486,158500.0,Appartement,34,,1
l_26487,319000.0,Appartement,66,,3
l_26488,317400.0,Appartement,36,,2
l_26489,299000.0,Appartement,60,,3
l_26490,351560.0,Appartement,70,,3
l_26491,595000.0,Appartement,70,,4
l_26493,130000.0,Appartement,21,,1
l_26495,218000.0,Appartement,39,,2
l_26496,255000.0,Appartement,41,,2
l_26497,198000.0,Appartement,38,,1
l_26498,188000.0,Appartement,75,,4
l_26499,178600.0,Appartement,73,,4
l_26500,129000.0,Maison,31,,1
l_26501,80400.0,Appartement,18,,1
l_26502,144800.0,Appartement,31,,1
l_26505,378850.0,Appartement,67,,3
l_26506,134000.0,Appartement,42,,2
l_26507,174300.0,Appartement,30,,2
l_26509,209000.0,Appartement,63,,4
l_26512,113000.0,Appartement,28,,2
l_26513,236000.0,Appartement,50,,2
l_26514,335000.0,Appartement,49,,3
l_26515,225000.0,Appartement,49,,3
l_26516,305000.0,Appartement,63,,4
l_26518,250000.0,Appartement,65,,3
l_26519,260000.0,Appartement,48,,2
l_26520,278000.0,Appartement,59,,3
l_26521,344800.0,Appartement,59,,3
l_26523,75864.65,Appartement,66,,4
l_26524,235000.0,Appartement,57,,3
l_26525,218000.0,Appartement,55,,3
l_26526,361000.0,Appartement,75,,5
l_26527,238000.0,Appartement,73,,3
l_26530,222000.0,Appartement,85,,4
l_26531,169650.0,Appartement,44,,3
l_26532,135500.0,Appartement,29,,1
l_26533,151887.0,Appartement,71,,3
l_26534,389980.0,Appartement,68,,3
l_26536,183000.0,Appartement,66,,4
l_26538,206900.0,Appartement,56,,3
l_26540,210000.0,Appartement,66,,4
l_26541,172000.0,Appartement,28,,2
l_26542,156700.0,Appartement,38,,1
l_26543,110000.0,Appartement,12,,1
l_26544,144400.0,Appartement,31,,3
l_26545,159100.0,Appartement,25,,2
l_26546,194300.0,Maison,35,,2
l_26547,250400.0,Appartement,35,,2
l_26548,207500.0,Maison,25,,2
l_26549,231000.0,Appartement,55,,3
l_26550,246300.0,Appartement,64,,3
l_26551,222500.0,Appartement,60,,3
l_26552,160000.0,Maison,27,,2
l_26553,63000.0,Appartement,11,,1
l_26554,245000.0,Appartement,58,,3
l_26555,111500.0,Maison,20,,2
l_26556,494000.0,Appartement,75,,4
l_26557,184350.0,Appartement,38,,2
l_26559,510000.0,Appartement,78,,3
l_26560,340000.0,Appartement,62,,3
l_26561,357000.0,Appartement,61,,3
l_26563,270000.0,Appartement,55,,4
l_26564,205900.0,Appartement,59,,3
l_26565,239000.0,Appartement,74,,4
l_26566,232000.0,Appartement,74,,4
l_26567,245250.0,Appartement,59,,2
l_26568,234600.0,Appartement,36,,2
l_26569,7000.0,Appartement,46,,3
l_26570,164000.0,Appartement,81,,3
l_26571,171270.0,Appartement,57,,3
l_26572,151650.0,Appartement,50,,3
l_26573,145500.0,Appartement,54,,3
l_26574,299860.0,Appartement,94,,4
l_26575,171800.0,Appartement,53,,2
l_26576,535000.0,Appartement,48,,3
l_26577,178000.0,Appartement,60,,4
l_26579,204000.0,Appartement,77,,4
l_26580,156458.0,Appartement,42,,2
l_26582,240770.0,Appartement,80,,4
l_26583,227000.0,Appartement,40,,3
l_26585,632800.0,Appartement,111,,3
l_26586,57000.0,Appartement,17,,1
l_26588,236000.0,Appartement,39,,2
l_26589,259500.0,Appartement,64,,3
l_26590,229000.0,Appartement,75,,3
l_26591,275120.0,Appartement,68,,3
l_26592,267000.0,Appartement,102,,5
l_26593,248770.0,Appartement,66,,3
l_26594,192400.0,Appartement,65,,4
l_26595,358500.0,Appartement,89,,4
l_26596,186000.0,Appartement,20,,1
l_26597,365000.0,Appartement,74,,4
l_26598,207800.0,Appartement,22,,2
l_26599,137000.0,Appartement,42,,2
l_26600,156500.0,Appartement,21,,2
l_26601,174000.0,Appartement,70,,4
l_26602,144000.0,Appartement,44,,2
l_26603,308000.0,Appartement,90,,4
l_26604,207500.0,Appartement,69,,3
l_26605,220095.0,Appartement,79,,5
l_26607,213000.0,Appartement,38,,2
l_26608,213000.0,Appartement,75,,4
l_26609,202300.0,Appartement,32,,2
l_26610,206000.0,Appartement,23,,1
l_26611,212000.0,Appartement,51,,2
l_26612,243750.0,Appartement,39,,1
l_26613,349000.0,Appartement,58,,2
l_26614,93750.0,Appartement,64,,3
l_26615,185000.0,Appartement,50,,2
l_26617,189600.0,Appartement,50,,3
l_26619,296900.0,Appartement,86,,4
l_26620,229960.0,Appartement,70,,4
l_26621,264461.0,Maison,47,,4
l_26622,159900.0,Appartement,40,,2
l_26623,135000.0,Appartement,17,,1
l_26624,147000.0,Appartement,22,,1
l_26627,240000.0,Appartement,30,,1
l_26628,227000.0,Appartement,73,,3
l_26629,328000.0,Appartement,105,,5
l_26630,227500.0,Appartement,78,,4
l_26633,253130.0,Appartement,41,,3
l_26634,256476.19,Appartement,44,,2
l_26635,372500.0,Appartement,68,,2
l_26636,315000.0,Appartement,68,,3
l_26637,360000.0,Appartement,62,,3
l_26638,435000.0,Appartement,86,,4
l_26640,297500.0,Appartement,55,,3
l_26641,335000.0,Appartement,86,,4
l_26642,291600.0,Appartement,76,,4
l_26643,353000.0,Appartement,58,,3
l_26644,172500.0,Appartement,57,,3
l_26645,184900.0,Appartement,39,,2
l_26646,146000.0,Appartement,69,,3
l_26647,270000.0,Appartement,63,,4
l_26648,202250.0,Appartement,59,,3
l_26649,231500.0,Appartement,74,,4
l_26652,99613.0,Appartement,62,,4
l_26653,87000.0,Appartement,26,,1
l_26655,325320.0,Appartement,66,,3
l_26656,111030.0,Appartement,48,,2
l_26657,114060.0,Appartement,49,,2
l_26658,203750.0,Appartement,35,,2
l_26659,315000.0,Appartement,57,,3
l_26661,143000.0,Appartement,50,,2
l_26664,302000.0,Appartement,57,,3
l_26666,161950.0,Appartement,37,,2
l_26668,480000.0,Maison,86,,4
l_26669,272000.0,Appartement,70,,3
l_26670,365000.0,Appartement,80,,4
l_26674,114500.0,Appartement,25,,2
l_26675,165000.0,Appartement,49,,2
l_26676,241300.0,Appartement,63,,3
l_26677,184600.0,Appartement,51,,2
l_26678,178000.0,Appartement,65,,4
l_26679,165000.0,Appartement,65,,4
l_26680,159690.0,Appartement,45,,2
l_26681,199810.0,Appartement,63,,3
l_26682,236000.0,Appartement,89,,4
l_26683,255000.0,Appartement,45,70.0,3
l_26687,161147.0,Appartement,60,,3
l_26688,193880.0,Appartement,69,,4
l_26689,210000.0,Appartement,69,,4
l_26690,310000.0,Appartement,91,,5
l_26694,169000.0,Appartement,34,,2
l_26695,282000.0,Appartement,37,,3
l_26696,250000.0,Maison,52,,3
l_26699,130500.0,Appartement,50,,2
l_26700,516750.0,Maison,111,,3
l_26701,233000.0,Appartement,47,,3
l_26703,164000.0,Appartement,35,,1
l_26704,620000.0,Maison,73,,3
l_26705,243000.0,Appartement,74,,3
l_26706,205000.0,Appartement,53,,2
l_26709,146000.0,Appartement,30,,2
l_26710,202660.0,Appartement,30,,1
l_26712,330000.0,Appartement,85,,4
l_26713,407000.0,Appartement,88,,4
l_26714,405500.0,Maison,75,1199.0,4
l_26715,167000.0,Appartement,34,,2
l_26716,410000.0,Appartement,78,,4
l_26719,244000.0,Appartement,74,,4
l_26720,290000.0,Appartement,84,,5
l_26721,241290.0,Appartement,74,,4
l_26722,355000.0,Appartement,66,,3
l_26723,484719.0,Appartement,89,,4
l_26724,85000.0,Appartement,26,,2
l_26725,184000.0,Appartement,63,,4
l_26726,222270.0,Appartement,65,,3
l_26727,290570.0,Appartement,85,,4
l_26729,289598.0,Appartement,82,,4
l_26730,202000.0,Appartement,68,,3
l_26731,200000.0,Appartement,68,,3
l_26732,236000.0,Appartement,62,,3
l_26733,193000.0,Appartement,64,,4
l_26734,233000.0,Appartement,45,,3
l_26736,365000.0,Maison,55,,4
l_26737,10000.0,Appartement,54,,3
l_26738,132000.0,Appartement,23,,2
l_26739,122000.0,Maison,21,,1
l_26740,137500.0,Appartement,43,,2
l_26741,175000.0,Appartement,42,,3
l_26742,380000.0,Maison,95,,4
l_26743,145700.0,Appartement,42,,2
l_26744,340000.0,Maison,114,,6
l_26745,325000.0,Appartement,62,,3
l_26746,100000.0,Appartement,23,,1
l_26748,200000.0,Appartement,46,,2
l_26750,212000.0,Appartement,71,,3
l_26751,354000.0,Maison,74,,3
l_26752,203000.0,Appartement,27,,1
l_26753,151000.0,Appartement,22,,2
l_26756,120000.0,Appartement,31,,2
l_26757,159000.0,Appartement,60,,4
l_26758,190000.0,Appartement,53,,3
l_26760,274000.0,Appartement,65,,4
l_26761,286000.0,Appartement,44,,2
l_26762,232000.0,Appartement,40,,2
l_26764,422000.0,Appartement,71,,3
l_26765,216100.0,Appartement,48,,2
l_26766,228220.0,Appartement,35,,2
l_26768,244350.0,Appartement,44,,2
l_26769,345550.0,Appartement,69,,3
l_26770,656500.0,Appartement,83,,4
l_26771,132000.0,Appartement,33,,2
l_26773,385650.0,Maison,83,,4
l_26774,295000.0,Maison,69,,3
l_26775,195000.0,Appartement,53,,2
l_26776,230961.0,Appartement,62,,2
l_26777,236900.0,Appartement,74,,4
l_26778,325000.0,Appartement,104,,6
l_26779,164000.0,Appartement,70,,3
l_26780,214500.0,Appartement,50,,2
l_26781,245129.34,Appartement,66,,3
l_26782,173000.0,Appartement,44,,3
l_26783,272290.0,Appartement,71,,3
l_26784,65000.0,Appartement,36,,2
l_26786,219211.0,Appartement,51,,2
l_26787,254150.0,Appartement,76,,3
l_26788,254000.0,Appartement,81,,4
l_26789,153800.0,Appartement,23,,1
l_26790,796680.0,Maison,130,,4
l_26792,197060.0,Appartement,64,,4
l_26793,150000.0,Appartement,28,,2
l_26795,135000.0,Appartement,51,,3
l_26796,409500.0,Appartement,89,,4
l_26797,375000.0,Maison,87,,3
l_26798,212500.0,Appartement,54,,3
l_26799,221600.0,Appartement,44,,2
l_26800,420000.0,Maison,74,,4
l_26801,265000.0,Appartement,61,,3
l_26802,106300.0,Appartement,74,,4
l_26803,210000.0,Appartement,59,,3
l_26804,186000.0,Appartement,59,,3
l_26805,186000.0,Appartement,38,,2
l_26806,164000.0,Appartement,53,,3
l_26807,269000.0,Appartement,90,,3
l_26808,238000.0,Appartement,35,,2
l_26810,246000.0,Appartement,37,,2
l_26812,309000.0,Maison,63,,3
l_26813,131500.0,Appartement,68,,4
l_26814,247800.0,Appartement,59,,3
l_26815,127000.0,Appartement,33,,2
l_26816,530000.0,Appartement,92,,4
l_26817,280000.0,Maison,50,168.0,3
l_26820,203000.0,Appartement,59,,3
l_26822,217000.0,Appartement,83,,5
l_26823,142360.0,Appartement,29,,2
l_26824,230000.0,Appartement,55,,3
l_26825,207000.0,Appartement,69,,4
l_26827,194500.0,Appartement,83,,5
l_26828,368000.0,Appartement,67,,3
l_26830,524500.0,Maison,104,,5
l_26831,246000.0,Appartement,39,,2
l_26832,192500.0,Appartement,56,,3
l_26833,264000.0,Appartement,69,,3
l_26834,137730.0,Appartement,24,,1
l_26835,150000.0,Appartement,57,,4
l_26836,233650.0,Appartement,69,,5
l_26838,415010.0,Appartement,75,,4
l_26839,208790.0,Appartement,65,,3
l_26840,220970.0,Appartement,47,,3
l_26841,244900.0,Appartement,80,,4
l_26842,176360.0,Appartement,26,,2
l_26843,400000.0,Appartement,65,,3
l_26844,460800.0,Appartement,107,,4
l_26845,177000.0,Appartement,34,,1
l_26846,270000.0,Appartement,50,,2
l_26847,352500.0,Appartement,55,,2
l_26849,410946.0,Appartement,93,,5
l_26851,235000.0,Maison,62,,2
l_26852,168000.0,Appartement,73,,4
l_26853,140260.0,Appartement,19,,1
l_26854,820000.0,Appartement,130,,3
l_26855,192000.0,Appartement,37,,2
l_26856,247200.0,Appartement,62,,3
l_26857,262000.0,Appartement,60,,4
l_26859,126000.0,Appartement,31,,2
l_26860,277000.0,Appartement,78,,5
l_26861,197000.0,Appartement,54,,3
l_26862,260000.0,Appartement,96,,5
l_26865,245000.0,Appartement,44,,2
l_26866,204550.0,Appartement,39,,2
l_26867,212000.0,Appartement,53,,2
l_26868,363000.0,Appartement,76,,3
l_26869,257500.0,Appartement,50,,3
l_26870,190300.0,Appartement,61,,4
l_26872,177650.0,Appartement,53,,3
l_26873,262290.0,Appartement,66,,3
l_26874,210000.0,Appartement,49,,2
l_26875,148000.0,Appartement,42,,2
l_26877,507500.0,Appartement,60,,5
l_26879,446220.0,Appartement,68,,4
l_26880,296000.0,Appartement,63,,3
l_26881,195000.0,Appartement,32,,2
l_26882,380000.0,Appartement,72,,3
l_26884,388000.0,Appartement,86,,4
l_26885,236000.0,Appartement,44,,2
l_26886,390000.0,Appartement,89,,4
l_26887,213130.0,Appartement,59,,3
l_26888,218250.0,Appartement,52,,2
l_26889,230000.0,Appartement,65,,4
l_26890,227000.0,Appartement,66,,3
l_26891,232100.0,Appartement,59,,3
l_26893,196080.0,Appartement,57,,2
l_26894,545000.0,Maison,76,,4
l_26895,273000.0,Appartement,52,,2
l_26896,139000.0,Appartement,20,,1
l_26897,190000.0,Appartement,63,,4
l_26898,204000.0,Appartement,65,,4
l_26900,145000.0,Appartement,32,,2
l_26901,178000.0,Appartement,73,,4
l_26902,293020.0,Appartement,95,,5
l_26903,273000.0,Appartement,77,,4
l_26904,159000.0,Appartement,55,,3
l_26905,375000.0,Maison,110,,5
l_26906,197000.0,Appartement,53,,3
l_26907,120000.0,Appartement,53,,3
l_26909,159505.0,Appartement,40,,2
l_26910,262000.0,Appartement,40,,2
l_26911,182000.0,Appartement,52,,4
l_26912,298000.0,Appartement,70,,4
l_26913,231000.0,Appartement,35,,2
l_26916,251300.0,Appartement,50,,2
l_26920,130000.0,Appartement,49,,2
l_26921,180000.0,Appartement,59,,2
l_26922,232200.0,Appartement,33,,2
l_26924,249035.0,Appartement,72,,4
l_26925,315000.0,Appartement,73,,3
l_26926,300000.0,Appartement,90,,4
l_26927,162000.0,Appartement,24,,2
l_26928,277370.0,Appartement,40,,2
l_26929,195000.0,Maison,41,,3
l_26930,177000.0,Appartement,75,,4
l_26931,850000.0,Appartement,34,,2
l_26932,157440.0,Appartement,41,,1
l_26933,447000.0,Appartement,72,,4
l_26934,302600.0,Appartement,61,,2
l_26935,192000.0,Appartement,29,,1
l_26936,195260.0,Appartement,43,,2
l_26937,140000.0,Appartement,34,,2
l_26938,160500.0,Appartement,58,,2
l_26939,220000.0,Appartement,55,,3
l_26942,63000.0,Appartement,17,,1
l_26943,579060.0,Maison,140,441.0,5
l_26944,478900.0,Appartement,85,,4
l_26945,270800.0,Appartement,40,,2
l_26947,283000.0,Appartement,66,,3
l_26948,273000.0,Appartement,61,,3
l_26949,267000.0,Appartement,89,,4
l_26950,249000.0,Appartement,58,,3
l_26951,208000.0,Appartement,49,,3
l_26952,137000.0,Appartement,28,,2
l_26953,183300.0,Appartement,63,,4
l_26954,190000.0,Appartement,70,,3
l_26955,289000.0,Appartement,56,,2
l_26956,413000.0,Maison,69,,4
l_26957,105000.0,Appartement,34,,1
l_26958,395000.0,Appartement,83,,4
l_26960,197000.0,Appartement,51,,3
l_26961,205000.0,Appartement,31,,1
l_26962,375000.0,Appartement,58,,2
l_26964,118609.0,Appartement,63,,3
l_26965,257000.0,Appartement,30,,1
l_26967,205000.0,Appartement,39,,3
l_26968,221000.0,Maison,41,,2
l_26969,222000.0,Appartement,37,,2
l_26971,25000.0,Appartement,37,,3
l_26972,235000.0,Appartement,74,,4
l_26973,152000.0,Appartement,73,,4
l_26975,163000.0,Appartement,68,,4
l_26976,327000.0,Appartement,66,,4
l_26977,224800.0,Appartement,32,,1
l_26978,230000.0,Appartement,56,,2
l_26979,360000.0,Appartement,51,,4
l_26981,153000.0,Appartement,65,,3
l_26982,465000.0,Appartement,68,,4
l_26983,340000.0,Appartement,78,,3
l_26984,290000.0,Appartement,70,,4
l_26985,175000.0,Appartement,73,,4
l_26986,347000.0,Maison,75,,3
l_26987,103175.0,Appartement,48,,2
l_26988,157290.0,Appartement,32,,2
l_26989,280000.0,Appartement,40,,1
l_26990,262270.0,Appartement,64,,3
l_26992,260000.0,Appartement,50,,3
l_26993,490000.0,Maison,75,,3
l_26995,240000.0,Appartement,32,,2
l_26998,72000.0,Appartement,24,,1
l_27000,323500.0,Appartement,52,,3
l_27001,475000.0,Maison,76,,5
l_27002,387490.0,Appartement,38,,3
l_27003,145000.0,Appartement,36,,2
l_27004,195000.0,Appartement,44,,2
l_27005,299000.0,Appartement,57,,3
l_27006,129000.0,Appartement,18,,1
l_27008,163100.0,Appartement,39,,2
l_27009,193000.0,Appartement,49,,2
l_27010,190000.0,Appartement,60,,4
l_27011,155000.0,Appartement,30,,1
l_27012,434000.0,Maison,76,,4
l_27013,332000.0,Appartement,59,,2
l_27014,198600.0,Appartement,32,,1
l_27015,130800.0,Appartement,18,,1
l_27016,310000.0,Appartement,52,,3
l_27017,201000.0,Appartement,64,,3
l_27019,168000.0,Appartement,54,,3
l_27020,266300.0,Appartement,55,,3
l_27021,78000.0,Appartement,15,,1
l_27023,279000.0,Appartement,74,,4
l_27024,118363.02,Appartement,74,,4
l_27025,160000.0,Appartement,28,,2
l_27026,233000.0,Maison,36,,2
l_27028,70000.0,Appartement,53,,3
l_27029,110000.0,Appartement,53,,3
l_27030,155000.0,Appartement,33,,2
l_27031,425000.0,Appartement,75,,4
l_27032,505000.0,Maison,88,,4
l_27033,116266.0,Appartement,34,,2
l_27035,190600.0,Appartement,46,,2
l_27036,295240.0,Appartement,58,,3
l_27037,765000.0,Appartement,58,,3
l_27038,163000.0,Appartement,28,,1
l_27039,151000.0,Appartement,61,,3
l_27040,253000.0,Appartement,86,,4
l_27041,217000.0,Appartement,53,,3
l_27042,225000.0,Appartement,84,,5
l_27044,185000.0,Appartement,29,,1
l_27046,309000.0,Appartement,65,,4
l_27049,322000.0,Maison,63,,3
l_27050,216000.0,Appartement,79,,4
l_27051,287000.0,Appartement,43,,2
l_27052,380000.0,Appartement,89,,4
l_27053,530500.0,Maison,102,,5
l_27054,180000.0,Appartement,52,,3
l_27055,222572.02,Appartement,60,,4
l_27056,394000.0,Appartement,62,,3
l_27058,170000.0,Appartement,30,,1
l_27059,179000.0,Appartement,38,,2
l_27062,307000.0,Appartement,60,,3
l_27063,204000.0,Appartement,68,,4
l_27065,303000.0,Maison,113,,5
l_27066,127000.0,Appartement,67,,3
l_27067,240750.0,Maison,86,192.0,4
l_27068,152000.0,Appartement,30,,2
l_27070,235000.0,Maison,66,,4
l_27071,269000.0,Appartement,82,,4
l_27072,172900.0,Appartement,72,,3
l_27075,168728.0,Appartement,67,,3
l_27076,225000.0,Maison,81,,5
l_27077,160000.0,Maison,23,,2
l_27078,244783.25,Appartement,72,,4
