IdAdresse,NumVoie,BTQ,CodeVoie,CodeCommune
a_30441,53.0,,8289,109
a_30442,15.0,,1378,110
a_30443,193.0,,3516,110
a_30444,20.0,,9988,110
a_30445,75.0,,9838,110
a_30446,45.0,,6183,109
a_30447,47.0,,8289,109
a_30449,3.0,,159,110
a_30450,58.0,,1949,109
a_30451,22.0,,8836,109
a_30453,12.0,,6223,109
a_30454,214.0,,3522,110
a_30455,37.0,,4222,109
a_30456,5.0,,1916,110
a_30457,4.0,,2909,109
a_30458,33.0,,8801,110
a_30459,30.0,,9848,110
a_30460,25.0,,9155,109
a_30461,110.0,,3512,110
a_30462,75.0,,3522,110
a_30463,46.0,,8617,109
a_30464,15.0,,1419,110
a_30465,57.0,,952,110
a_30466,32.0,,9848,110
a_30467,3.0,,8289,109
a_30468,11.0,,9222,110
a_30469,20.0,,9207,110
a_30470,29.0,,2909,109
a_30471,44.0,,7484,109
a_30472,64.0,,398,110
a_30473,230.0,,3516,110
a_30474,18.0,,853,110
a_30475,27.0,,1776,109
a_30476,201.0,,5240,110
a_30478,18.0,,5764,110
a_30479,183.0,,8699,110
a_30480,24.0,,1379,110
a_30481,12.0,,9988,110
a_30483,55.0,,2990,109
a_30484,73.0,,7484,109
a_30485,3.0,,3638,110
a_30486,28.0,,2268,109
a_30487,35.0,,9848,110
a_30488,2.0,,8218,109
a_30489,2.0,,7385,110
a_30491,44.0,,8617,109
a_30492,36.0,,4222,109
a_30493,80.0,,3512,110
a_30494,8.0,,1009,109
a_30495,8.0,,9100,110
a_30497,10.0,,3084,110
a_30499,29.0,,7043,110
a_30501,13.0,,5844,110
a_30503,50.0,,2268,109
a_30504,34.0,,1676,110
a_30505,18.0,,8032,110
a_30506,24.0,,9508,109
a_30507,3.0,,90,109
a_30508,203.0,,3522,110
a_30509,66.0,,9100,110
a_30511,24.0,,8673,109
a_30514,8.0,,5888,109
a_30515,20.0,,6226,110
a_30517,48.0,,4964,110
a_30518,101.0,,3508,110
a_30519,221.0,,8699,110
a_30521,24.0,,3522,110
a_30522,142.0,,3516,110
a_30523,12.0,,2685,109
a_30524,45.0,,1765,110
a_30525,34.0,,6147,109
a_30527,11.0,B,3442,110
a_30528,90.0,,4497,110
a_30529,13.0,,5381,109
a_30530,10.0,,4159,109
a_30531,28.0,,827,109
a_30532,143.0,,5907,110
a_30533,6.0,,7065,109
a_30535,237.0,,5240,110
a_30536,24.0,,1916,110
a_30537,1.0,,5844,110
a_30538,53.0,,2116,109
a_30539,20.0,,7479,109
a_30540,230.0,,3522,110
a_30543,64.0,,9100,110
a_30544,41.0,,6147,109
a_30545,16.0,,2768,110
a_30546,24.0,,7252,110
a_30547,71.0,,6183,110
a_30548,25.0,,7350,110
a_30549,34.0,B,2990,110
a_30550,6.0,,6358,109
a_30551,27.0,,6147,109
a_30552,24.0,,5246,109
a_30554,5.0,,8836,109
a_30556,23.0,,9508,109
a_30558,40.0,,5844,110
a_30560,3.0,,6017,110
a_30561,13.0,,5907,110
a_30562,15.0,,4222,109
a_30563,31.0,,4798,110
a_30564,7.0,,6664,110
a_30565,9.0,,5979,109
a_30567,264.0,,3522,110
a_30569,26.0,,1345,109
a_30570,65.0,,3508,110
a_30571,22.0,,9988,110
a_30572,27.0,,8801,110
a_30574,36.0,,827,109
a_30575,6.0,,6714,111
a_30576,15.0,,8208,111
a_30577,9.0,,1170,111
a_30578,48.0,,3508,111
a_30579,16.0,,5237,112
a_30580,70.0,,4939,111
a_30581,7.0,,7540,111
a_30582,36.0,,3313,112
a_30583,220.0,,1794,112
a_30584,4.0,,5915,111
a_30586,33.0,,5344,111
a_30587,14.0,,813,111
a_30588,59.0,,3717,111
a_30589,38.0,B,9423,112
a_30590,5.0,,6726,111
a_30591,33.0,,7380,111
a_30592,141.0,,1794,112
a_30593,34.0,,3700,111
a_30594,5.0,,3186,112
a_30595,3.0,,7800,111
a_30596,11.0,,809,112
a_30597,51.0,B,8158,111
a_30598,7.0,,8500,111
a_30599,11.0,,7457,111
a_30600,56.0,,2792,112
a_30601,12.0,,6601,111
a_30602,13.0,,6547,111
a_30603,13.0,,7457,111
a_30604,24.0,B,7402,112
a_30605,110.0,,8158,111
a_30606,29.0,,7626,111
a_30607,66.0,,9907,111
a_30608,11.0,,6601,111
a_30610,38.0,,783,111
a_30611,191.0,,2584,112
a_30612,160.0,,8699,111
a_30613,17.0,,588,112
a_30614,65.0,,7597,112
a_30615,1.0,,8755,111
a_30616,15.0,,2836,112
a_30617,14.0,,8158,111
a_30618,25.0,B,3313,112
a_30619,16.0,,5919,111
a_30620,6.0,,3711,112
a_30621,243.0,,9907,111
a_30622,49.0,,8699,111
a_30623,1.0,,6530,111
a_30624,47.0,,2816,112
a_30625,203.0,,1794,112
a_30627,5.0,,1459,111
a_30628,18.0,,7624,111
a_30629,6.0,,6274,111
a_30630,57.0,,3717,111
a_30631,2.0,,4231,111
a_30632,34.0,,2055,112
a_30633,65.0,,7380,111
a_30634,36.0,,6749,112
a_30635,15.0,,3341,112
a_30636,44.0,,3700,111
a_30637,2.0,,537,111
a_30638,14.0,,6304,112
a_30639,102.0,,6858,111
a_30640,15.0,,9353,112
a_30641,235.0,,881,112
a_30642,10.0,,1520,112
a_30643,252.0,,2584,112
a_30644,33.0,,7597,112
a_30645,305.0,,1794,112
a_30646,15.0,,2716,111
a_30647,65.0,,8158,111
a_30648,120.0,,7067,111
a_30649,9.0,,9456,111
a_30650,167.0,,8699,111
a_30651,53.0,,7067,111
a_30652,43.0,,8465,112
a_30653,72.0,B,3703,111
a_30654,92.0,,3700,111
a_30655,46.0,,783,111
a_30656,255.0,,2584,112
a_30657,1.0,,1801,112
a_30658,8.0,,274,111
a_30659,9.0,B,9639,112
a_30660,47.0,,8209,111
a_30661,15.0,,8536,111
a_30662,9.0,,2472,112
a_30663,36.0,,5144,111
a_30664,38.0,,2584,112
a_30665,5.0,,6547,111
a_30666,16.0,,3700,111
a_30667,15.0,B,1692,112
a_30668,111.0,,8175,112
a_30669,9.0,,9952,112
a_30670,51.0,,4075,112
a_30671,37.0,,1966,111
a_30672,1.0,B,X012,112
a_30673,64.0,,8748,111
a_30674,165.0,,8699,111
a_30675,11.0,,2213,112
a_30676,13.0,,9153,112
a_30677,53.0,,2076,112
a_30678,121.0,,8175,112
a_30679,110.0,,6530,111
a_30680,214.0,,3514,112
a_30681,7.0,,7380,111
a_30682,33.0,,1265,112
a_30683,20.0,,6726,111
a_30684,10.0,,1174,111
a_30685,6.0,,4231,111
a_30686,67.0,,9952,112
a_30687,235.0,,9907,111
a_30688,7.0,,8901,111
a_30689,10.0,,7401,112
a_30691,32.0,,713,112
a_30692,15.0,,2367,112
a_30693,42.0,,4218,111
a_30694,8.0,,4845,111
a_30695,130.0,,7067,111
a_30696,17.0,,8500,111
a_30697,8.0,B,2647,111
a_30698,163.0,,1888,111
a_30699,128.0,A,9907,111
a_30700,2.0,,3717,111
a_30701,22.0,,3508,111
a_30702,30.0,,9952,112
a_30703,253.0,,2584,112
a_30704,84.0,,6858,111
a_30705,261.0,,2584,112
a_30706,14.0,,4370,111
a_30707,60.0,,4075,112
a_30708,20.0,,4939,111
a_30709,244.0,,9907,111
a_30710,148.0,,2584,112
a_30711,5.0,,8714,112
a_30712,45.0,,8901,111
a_30713,23.0,,3700,111
a_30714,103.0,,7380,111
a_30715,11.0,,8481,111
a_30716,8.0,,5344,111
a_30718,8.0,,6858,111
a_30719,26.0,,2966,112
a_30720,50.0,,9907,111
a_30721,3.0,,X421,111
a_30722,26.0,,2086,112
a_30723,115.0,,6858,111
a_30724,58.0,,3717,111
a_30725,31.0,,8175,112
a_30726,116.0,,2792,112
a_30727,228.0,B,3514,112
a_30728,2.0,B,1965,111
a_30730,75.0,,8358,111
a_30731,60.0,,3539,112
a_30732,131.0,,7067,111
a_30733,126.0,,6858,111
a_30734,115.0,,8175,112
a_30735,281.0,,3514,111
a_30736,111.0,,3514,111
a_30737,3.0,,4700,111
a_30738,7.0,,5920,111
a_30739,6.0,,5920,111
a_30740,60.0,,7401,112
a_30741,40.0,,8137,112
a_30743,24.0,,4075,112
a_30744,72.0,,8699,111
a_30746,24.0,,9924,112
a_30747,212.0,,3514,112
a_30748,42.0,,3508,111
a_30749,14.0,,4340,111
a_30750,14.0,,497,111
a_30751,70.0,,4075,112
a_30752,77.0,,7067,111
a_30753,235.0,,1794,112
a_30754,53.0,B,4939,111
a_30755,142.0,,1888,111
a_30756,106.0,,8699,111
a_30757,309.0,,3514,111
a_30758,40.0,,9639,112
a_30759,35.0,,8465,112
a_30760,162.0,,2584,112
a_30761,50.0,,2472,112
a_30762,83.0,,4939,111
a_30763,50.0,,7402,112
a_30764,111.0,,8208,111
a_30765,6.0,,5407,111
a_30766,61.0,,7597,112
a_30768,40.0,,8901,111
a_30769,56.0,,3717,111
a_30770,88.0,,6858,111
a_30771,19.0,,1026,111
a_30772,321.0,,1794,112
a_30773,38.0,,7626,111
a_30774,10.0,,813,111
a_30775,71.0,B,4939,111
a_30776,13.0,,6989,111
a_30777,5.0,,9047,112
a_30778,97.0,,9907,111
a_30780,270.0,,3514,112
a_30781,15.0,,1170,111
a_30782,76.0,,2792,112
a_30783,58.0,,8137,112
a_30784,92.0,,1966,111
a_30785,6.0,,1817,111
a_30786,14.0,B,2213,112
a_30787,9.0,,6292,112
a_30788,57.0,,8901,111
a_30790,18.0,,2472,112
a_30791,99.0,,8158,111
a_30792,12.0,,8733,111
a_30793,1.0,,6547,111
a_30794,98.0,,1888,111
a_30795,8.0,,6126,112
a_30796,35.0,,1170,111
a_30797,102.0,,272,111
a_30798,14.0,,5772,112
a_30799,47.0,,6267,111
a_30800,150.0,,3514,112
a_30801,38.0,,7401,112
a_30802,29.0,,2055,112
a_30803,84.0,,9850,112
a_30804,26.0,,9326,111
a_30806,16.0,,6549,112
a_30807,88.0,,3700,111
a_30808,11.0,B,6685,111
a_30809,90.0,,3508,111
a_30810,44.0,,1794,112
a_30811,4.0,,1265,112
a_30812,10.0,,2511,112
a_30814,2.0,,9326,111
a_30815,237.0,,3514,111
a_30816,49.0,,2792,112
a_30817,3.0,B,5107,111
a_30818,3.0,,6685,111
a_30819,8.0,,588,112
a_30820,8.0,,4078,111
a_30821,58.0,,3700,111
a_30822,46.0,,2584,112
a_30823,23.0,,5772,112
a_30824,3.0,,5107,111
a_30825,21.0,,6714,111
a_30826,26.0,,5081,111
a_30827,35.0,,2816,112
a_30828,6.0,,4700,111
a_30829,2.0,,9272,111
a_30830,52.0,,5968,111
a_30831,99.0,A,4939,111
a_30832,82.0,,7067,111
a_30833,58.0,,9952,112
a_30834,192.0,,2584,112
a_30835,50.0,,3717,111
a_30836,44.0,,3539,112
a_30837,12.0,,8378,112
a_30838,25.0,,8699,111
a_30839,8.0,,7090,111
a_30840,2.0,B,6747,111
a_30841,161.0,,5467,111
a_30842,7.0,,2472,112
a_30843,44.0,,2472,112
a_30844,55.0,,1887,111
a_30845,32.0,,701,111
a_30846,29.0,,9153,112
a_30847,7.0,,8927,112
a_30848,109.0,,1887,111
a_30850,18.0,,803,112
a_30851,24.0,,9272,111
a_30852,3.0,,495,111
a_30853,84.0,,7380,111
a_30854,24.0,,5224,111
a_30856,96.0,,3514,112
a_30857,146.0,,1966,111
a_30859,33.0,,8481,111
a_30860,25.0,P,4218,111
a_30862,27.0,,5467,112
a_30863,103.0,,7402,112
a_30864,18.0,B,7380,111
a_30866,84.0,,3700,111
a_30867,42.0,,3700,111
a_30868,117.0,,9907,111
a_30869,16.0,,4340,111
a_30870,24.0,,3508,111
a_30871,5.0,,2836,112
a_30872,56.0,,9907,111
a_30873,197.0,,2584,112
a_30874,12.0,,6747,111
a_30875,61.0,,8901,111
a_30877,250.0,,1794,112
a_30878,5.0,,809,112
a_30880,28.0,,3717,111
a_30881,4.0,,4710,111
a_30882,39.0,,8682,112
a_30883,40.0,,8158,111
a_30884,44.0,,2792,112
a_30885,144.0,,7067,111
a_30886,130.0,,6858,111
a_30887,223.0,,1794,112
a_30888,260.0,,2584,112
a_30889,14.0,,4235,112
a_30890,105.0,,1794,112
a_30891,91.0,,9047,112
a_30892,8.0,,2275,112
a_30893,53.0,,9047,112
a_30894,11.0,,200,112
a_30895,5.0,,8209,111
a_30896,4.0,B,5866,112
a_30897,43.0,,1170,111
a_30899,3.0,,5222,112
a_30900,175.0,,3514,111
a_30901,16.0,,7123,111
a_30902,60.0,,8941,111
a_30903,233.0,,2584,112
a_30904,94.0,,7380,111
a_30905,15.0,,4166,111
a_30906,13.0,,7800,111
a_30907,69.0,,8174,112
a_30908,36.0,,2076,112
a_30909,6.0,,9609,112
a_30910,4.0,,8285,111
a_30911,10.0,,4282,111
a_30912,6.0,,8756,111
a_30913,4.0,,1482,111
a_30914,11.0,,9477,111
a_30916,1.0,,832,111
a_30917,28.0,,8481,111
a_30918,89.0,,8208,111
a_30919,148.0,,8699,111
a_30920,48.0,,9907,111
a_30921,80.0,,9952,112
a_30922,10.0,,6601,111
a_30923,154.0,,1966,111
a_30925,5.0,,5884,112
a_30927,30.0,,3955,112
a_30928,154.0,,3514,112
a_30929,18.0,,701,111
a_30930,17.0,,5770,111
a_30931,52.0,,8699,111
a_30932,18.0,,8756,111
a_30933,17.0,,1265,112
a_30934,126.0,,7402,112
a_30935,34.0,,7402,112
a_30936,41.0,,5344,111
a_30937,45.0,,2816,112
a_30939,21.0,,8208,111
a_30940,7.0,,7486,111
a_30941,158.0,,1888,111
a_30942,102.0,,8175,112
a_30943,10.0,,6747,111
a_30944,28.0,,9907,111
a_30945,51.0,,8901,111
a_30946,37.0,,9952,112
a_30947,58.0,,2472,112
a_30948,4.0,,6730,111
a_30949,17.0,,3242,111
a_30950,1.0,,6685,111
a_30951,26.0,,9850,112
a_30952,5.0,,1383,111
a_30954,4.0,,6280,111
a_30956,85.0,,7402,112
a_30957,19.0,,5344,111
a_30959,51.0,,5344,111
a_30960,9.0,,3717,111
a_30961,162.0,,2792,112
a_30962,163.0,,5467,111
a_30963,22.0,,6624,112
a_30964,31.0,,7859,112
a_30965,17.0,,6685,111
a_30966,22.0,,1267,111
a_30967,40.0,,9353,112
a_30969,85.0,,1966,111
a_30971,102.0,,1794,112
a_30972,20.0,,200,112
a_30973,29.0,,5081,111
a_30974,6.0,,200,112
a_30975,7.0,,5224,111
a_30976,37.0,,8174,112
a_30977,4.0,,34,111
a_30978,26.0,,9924,112
a_30979,43.0,,8358,111
a_30980,122.0,,7402,112
a_30981,6.0,,2404,111
a_30982,17.0,,832,111
a_30984,52.0,,4218,111
a_30985,151.0,,6858,111
a_30986,18.0,,3737,111
a_30987,81.0,,5467,112
a_30988,17.0,,5968,111
a_30989,152.0,,1794,112
a_30991,25.0,,3700,111
a_30992,19.0,,2086,112
a_30993,13.0,,6267,111
a_30994,21.0,,4218,111
a_30995,4.0,,537,111
a_30996,7.0,,8286,111
a_30998,7.0,,5772,112
a_30999,13.0,,2213,112
a_31002,11.0,,8378,112
a_31003,172.0,B,3514,112
a_31005,23.0,,3539,112
a_31006,22.0,,6547,111
a_31007,98.0,,8682,112
a_31009,8.0,,4094,112
a_31010,18.0,,6601,111
a_31011,4.0,,9156,112
a_31014,266.0,,2584,112
a_31016,84.0,,4075,112
a_31018,3.0,,1966,111
a_31019,5.0,,1265,112
a_31020,179.0,,1794,112
a_31021,8.0,,3717,111
a_31022,24.0,,813,111
a_31023,55.0,,8941,111
a_31024,3.0,,832,111
a_31025,65.0,,8901,111
a_31026,52.0,,4939,111
a_31027,58.0,,8699,111
a_31028,36.0,,8941,111
a_31029,72.0,,2472,112
a_31030,64.0,,6858,111
a_31031,16.0,,5467,112
a_31034,12.0,,6549,112
a_31035,8.0,,4939,111
a_31036,52.0,,701,111
a_31037,72.0,,5554,111
a_31038,6.0,A,5107,111
a_31039,17.0,,7067,111
a_31040,251.0,,881,112
a_31041,28.0,,8901,111
a_31042,13.0,,5772,112
a_31043,71.0,,4939,111
a_31044,84.0,,2584,112
a_31045,75.0,,6267,111
a_31046,157.0,,9907,111
a_31047,41.0,,7312,111
a_31048,66.0,,9850,112
a_31049,22.0,,4517,112
a_31051,98.0,,1966,111
a_31052,120.0,,2584,112
a_31054,35.0,,8699,111
a_31055,82.0,,3514,112
a_31056,5.0,,6730,111
a_31057,11.0,,4390,111
a_31058,112.0,,4075,112
a_31060,215.0,B,9907,111
a_31061,24.0,,8174,112
a_31062,11.0,,6730,111
a_31063,40.0,,6495,112
a_31064,50.0,,7380,111
a_31065,38.0,,7067,111
a_31066,56.0,,2584,112
a_31067,22.0,,7123,111
a_31068,30.0,,5298,112
a_31069,265.0,,9907,111
a_31070,40.0,,7626,111
a_31071,30.0,,8901,111
a_31074,140.0,,9907,111
a_31075,130.0,,8699,111
a_31076,56.0,,8901,111
a_31077,3.0,,4231,111
a_31078,72.0,,3700,111
a_31079,18.0,,5866,112
a_31080,90.0,B,6530,111
a_31081,296.0,,1794,112
a_31082,38.0,,5144,111
a_31083,10.0,,7326,111
a_31084,8.0,,32,112
a_31085,93.0,B,6530,111
a_31086,251.0,,1794,112
a_31089,59.0,,8358,111
a_31090,16.0,,8699,111
a_31091,5.0,,3027,111
a_31092,190.0,,9907,111
a_31094,241.0,,9907,111
a_31095,85.0,,4939,111
a_31096,74.0,,8208,111
a_31097,11.0,,5770,111
a_31098,18.0,,2599,111
a_31099,113.0,,4075,112
a_31101,21.0,,6553,111
a_31102,102.0,B,4075,112
a_31103,128.0,,1966,111
a_31104,56.0,,2076,112
a_31105,5.0,,5920,111
a_31106,2.0,,9747,112
a_31107,92.0,,8208,111
a_31108,46.0,,8901,111
a_31109,11.0,,2472,112
a_31110,14.0,,7624,111
a_31112,15.0,,2404,111
a_31113,47.0,,8699,111
a_31114,14.0,,1459,111
a_31115,15.0,,6730,111
a_31116,2.0,,8546,112
a_31118,6.0,,3186,112
a_31119,273.0,,9907,111
a_31120,18.0,,8005,112
a_31121,78.0,,2792,112
a_31122,6.0,,9353,112
a_31123,6.0,,2002,111
a_31126,21.0,,3737,111
a_31127,10.0,,933,111
a_31128,78.0,B,6530,111
a_31129,24.0,,9190,111
a_31130,39.0,,9907,111
a_31134,4.0,,4078,111
a_31136,32.0,,9326,111
a_31138,97.0,,4075,112
a_31140,11.0,,2475,111
a_31142,4.0,,6029,111
a_31143,10.0,,9912,111
a_31144,44.0,,2076,112
a_31146,30.0,,8927,112
a_31147,9.0,,8683,112
a_31149,67.0,,8174,112
a_31150,88.0,,272,111
a_31152,28.0,,2584,112
a_31153,73.0,,5467,112
a_31154,4.0,,155,111
a_31155,268.0,,3514,112
a_31156,12.0,,3485,111
a_31157,20.0,,4845,111
a_31158,114.0,,8175,112
a_31159,78.0,,4939,111
a_31160,27.0,,6304,112
a_31161,176.0,,8699,111
a_31162,18.0,,9639,112
a_31163,8.0,,7501,111
a_31164,41.0,,3485,111
a_31166,3.0,,3312,112
a_31167,90.0,,1888,111
a_31169,40.0,,3700,111
a_31170,6.0,,2836,112
a_31172,25.0,,7067,111
a_31173,25.0,,1966,111
a_31174,39.0,,8174,112
a_31175,21.0,,809,112
a_31176,8.0,,4700,111
a_31177,6.0,,4214,111
a_31178,24.0,,4094,112
a_31181,31.0,,6484,112
a_31182,41.0,,2076,112
a_31183,53.0,,8358,111
a_31185,20.0,,5344,111
a_31186,120.0,,6858,111
a_31187,129.0,,8358,111
a_31188,20.0,,588,112
a_31189,17.0,,7457,111
a_31191,12.0,,1095,111
a_31192,8.0,,2716,111
a_31193,103.0,,7067,111
a_31195,59.0,,8682,112
a_31197,50.0,,8209,111
a_31198,8.0,,3341,112
a_31199,67.0,,8208,111
a_31200,7.0,,497,111
a_31201,38.0,,3703,111
a_31204,124.0,,7402,112
a_31205,84.0,,3508,111
a_31207,30.0,,5144,111
a_31208,66.0,,272,111
a_31209,153.0,,272,111
a_31212,10.0,,9702,113
a_31213,12.0,B,1423,113
a_31214,6.0,,402,113
a_31215,12.0,,6589,113
a_31216,79.0,,1313,113
a_31217,66.0,,541,113
a_31218,10.0,,7742,113
a_31219,19.0,,9884,113
a_31220,79.0,,1300,113
a_31221,10.0,,132,113
a_31222,17.0,,2984,113
a_31223,107.0,,4649,113
a_31224,120.0,,6594,113
a_31225,103.0,,4201,113
a_31226,91.0,,679,113
a_31227,149.0,,2015,113
a_31228,82.0,,1040,113
a_31229,20.0,,5433,113
a_31230,22.0,,2015,113
a_31231,12.0,,5931,113
a_31232,123.0,,6155,113
a_31233,6.0,,9928,113
a_31234,67.0,,9337,113
a_31235,19.0,,4201,113
a_31236,71.0,,2015,113
a_31237,18.0,,9853,113
a_31238,67.0,,7076,113
a_31239,3.0,,7776,113
a_31240,3.0,,7742,113
a_31241,68.0,,4649,113
a_31242,119.0,,4649,113
a_31243,14.0,,7375,113
a_31244,23.0,,3371,113
a_31245,25.0,,7165,113
a_31246,66.0,,9853,113
a_31247,3.0,,132,113
a_31248,3.0,,8982,113
a_31249,89.0,,8809,113
a_31250,16.0,,4447,113
a_31251,2.0,,132,113
a_31252,74.0,,2992,113
a_31253,7.0,,132,113
a_31254,102.0,,5146,113
a_31255,110.0,B,4754,113
a_31256,7.0,,8809,113
a_31257,64.0,,9337,113
a_31258,54.0,,4966,113
a_31259,85.0,,9337,113
a_31260,43.0,,1394,113
a_31261,56.0,,4209,113
a_31262,86.0,,2015,113
a_31263,31.0,,7740,113
a_31264,179.0,,9337,113
a_31265,35.0,,2992,113
a_31267,16.0,,4201,113
a_31268,88.0,,4649,113
a_31269,159.0,,4754,113
a_31270,36.0,,4754,113
a_31271,18.0,,7869,113
a_31273,17.0,,841,113
a_31274,10.0,,7375,113
a_31275,2.0,,6763,113
a_31276,35.0,,9214,113
a_31277,40.0,,402,113
a_31278,57.0,,2756,113
a_31279,12.0,,1714,113
a_31280,121.0,,4649,113
a_31281,3.0,B,3755,113
a_31283,9.0,,132,113
a_31284,7.0,,574,113
a_31285,105.0,,6594,113
a_31286,69.0,,9853,113
a_31288,20.0,,5463,113
a_31289,3.0,,9928,113
a_31290,8.0,B,4211,113
a_31292,49.0,,7740,113
a_31293,6.0,,119,113
a_31294,111.0,,8809,113
a_31295,11.0,,6594,113
a_31296,213.0,,2015,113
a_31297,19.0,A,656,113
a_31298,49.0,,9853,113
a_31299,36.0,,6594,113
a_31300,20.0,,1473,113
a_31301,16.0,,8086,113
a_31302,40.0,,7076,113
a_31303,91.0,,4754,113
a_31304,158.0,,5570,113
a_31305,24.0,,6594,113
a_31306,2.0,,7599,113
a_31307,3.0,,3869,113
a_31308,84.0,,9679,113
a_31309,69.0,,2992,113
a_31310,83.0,,8690,113
a_31311,86.0,,6693,113
a_31312,71.0,,7026,113
a_31313,46.0,,4930,113
a_31314,23.0,,2526,113
a_31315,87.0,,7740,113
a_31316,53.0,,2217,113
a_31318,20.0,,563,113
a_31319,38.0,,7098,113
a_31320,13.0,,7742,113
a_31321,47.0,,7076,113
a_31323,17.0,,8115,113
a_31324,15.0,,9482,113
a_31325,46.0,,9337,113
a_31326,16.0,,2756,113
a_31327,98.0,,541,113
a_31328,59.0,,8690,113
a_31329,43.0,,4754,113
a_31331,8.0,,6338,113
a_31332,31.0,,6973,113
a_31333,9.0,,1221,113
a_31334,33.0,,7076,113
a_31335,4.0,,7165,113
a_31336,8.0,,8109,113
a_31338,8.0,,5125,113
a_31339,105.0,,7098,113
a_31340,9.0,,733,113
a_31341,90.0,,2756,113
a_31343,45.0,,1158,114
a_31344,9.0,,6875,114
a_31345,41.0,,5000,114
a_31346,31.0,,4,114
a_31347,188.0,,5922,114
a_31348,28.0,,2657,114
a_31349,2.0,,6620,114
a_31350,5.0,,1471,114
a_31351,57.0,,6606,114
a_31352,12.0,,5000,114
a_31353,3.0,,3282,114
a_31354,8.0,,787,114
a_31355,39.0,,484,114
a_31356,109.0,,4063,114
a_31357,2.0,,82,114
a_31359,22.0,,5465,114
a_31360,76.0,B,7518,114
a_31361,51.0,,9342,114
a_31362,1.0,,82,114
a_31363,8.0,,1242,114
a_31364,100.0,,9342,114
a_31365,55.0,,8061,114
a_31366,117.0,,2794,114
a_31367,53.0,,5922,114
a_31368,18.0,,2955,114
a_31369,1.0,B,3116,114
a_31370,2.0,,8995,114
a_31371,6.0,,5218,114
a_31372,40.0,,4063,114
a_31373,17.0,,3329,114
a_31374,5.0,,6213,114
a_31376,23.0,,5653,114
a_31377,44.0,,4063,114
a_31378,11.0,,6875,114
a_31379,12.0,,2241,114
a_31380,53.0,,6606,114
a_31381,15.0,,2057,114
a_31382,4.0,,2750,114
a_31383,12.0,,6461,114
a_31384,62.0,,9342,114
a_31385,12.0,,3785,114
a_31386,7.0,,8061,114
a_31387,72.0,,6209,114
a_31388,4.0,,3594,114
a_31389,28.0,,529,114
a_31390,3.0,,8949,114
a_31391,28.0,,8446,114
a_31392,14.0,,8826,114
a_31393,62.0,,8126,114
a_31394,17.0,,6551,114
a_31395,72.0,,4171,114
a_31396,62.0,,6523,114
a_31397,133.0,,5922,114
a_31398,17.0,,3225,114
a_31399,7.0,,6776,114
a_31400,100.0,,143,114
a_31401,14.0,,289,114
a_31402,8.0,,4063,114
a_31403,21.0,,944,114
a_31404,65.0,,4458,114
a_31405,119.0,,2794,114
a_31406,171.0,,5922,114
a_31407,6.0,,1593,114
a_31408,73.0,,8061,114
a_31409,5.0,,6894,114
a_31410,16.0,B,1593,114
a_31411,4.0,,2915,114
a_31412,20.0,,858,114
a_31413,81.0,,1333,114
a_31415,20.0,,3225,114
a_31416,70.0,,7518,114
a_31417,18.0,,3116,114
a_31418,15.0,,4002,114
a_31419,16.0,,139,114
a_31420,177.0,,143,114
a_31421,13.0,,8225,114
a_31423,10.0,,4879,114
a_31424,14.0,,5730,114
a_31425,10.0,,6460,114
a_31426,39.0,,2513,114
a_31427,70.0,,4928,114
a_31429,5.0,,5218,114
a_31430,147.0,,143,114
a_31431,75.0,,7256,114
a_31432,5.0,,5653,114
a_31433,29.0,,2375,114
a_31434,11.0,,376,114
a_31435,11.0,,8325,114
a_31436,18.0,,4,114
a_31438,96.0,,2513,114
a_31439,10.0,,3692,114
a_31440,145.0,,143,114
a_31441,25.0,,7050,114
a_31442,4.0,,6202,114
a_31443,177.0,,1333,114
a_31444,30.0,,4634,114
a_31445,151.0,,1912,114
a_31446,61.0,,4171,114
a_31447,166.0,,143,114
a_31448,20.0,,2236,114
a_31449,14.0,,2794,114
a_31450,93.0,,4063,114
a_31451,2.0,,1242,114
a_31452,14.0,,4063,114
a_31453,7.0,,376,114
a_31454,56.0,,289,114
a_31455,57.0,,5922,114
a_31456,62.0,,2513,114
a_31457,30.0,,2955,114
a_31458,41.0,,4002,114
a_31459,7.0,,1242,114
a_31460,5.0,,564,114
a_31461,57.0,,8061,114
a_31462,25.0,,6978,114
a_31463,54.0,,8645,114
a_31464,26.0,,7510,114
a_31467,66.0,,4928,114
a_31468,110.0,,2692,114
a_31469,9.0,,61,114
a_31470,202.0,,5922,114
a_31472,21.0,,8446,114
a_31473,43.0,,1158,114
a_31474,35.0,,7158,114
a_31475,12.0,,4928,114
a_31476,41.0,,8126,114
a_31477,34.0,,8784,114
a_31478,129.0,,1333,114
a_31479,2.0,B,4590,114
a_31481,69.0,,4063,114
a_31482,8.0,,8629,114
a_31483,18.0,,3623,114
a_31484,4.0,,6551,114
a_31485,12.0,,8645,114
a_31486,85.0,,1333,114
a_31487,15.0,,3282,114
a_31488,1.0,,565,114
a_31489,8.0,,2236,114
a_31490,9.0,,5000,114
a_31492,7.0,,4063,114
a_31493,22.0,,3116,114
a_31494,99.0,,5922,114
a_31495,33.0,,1471,114
a_31496,10.0,,9268,114
a_31498,208.0,,5922,114
a_31499,51.0,,8126,114
a_31500,55.0,,2955,114
a_31502,41.0,,6606,114
